SERIES_CONTEXT_SCHEMA_VERSION,SEASON,GAME_ID,GAME_DATE,TEAM_A_ID,TEAM_A,TEAM_B_ID,TEAM_B,TEAM_A_WON,game_number,series_score_diff,team_a_series_wins,team_b_series_wins,team_a_elimination_game,team_b_elimination_game,team_a_home,team_a_trailing_series,team_a_leading_series,previous_game_winner,previous_game_margin,team_a_recent_series_wins,team_b_recent_series_wins,team_a_road_wins_in_series,team_b_road_wins_in_series,team_a_home_losses_in_series,team_b_home_losses_in_series
2026-06-11-series-context-v1,2017-18,41700235,2018-05-08,1610612740,NOP,1610612744,GSW,0,5.0,-2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,-1.0,-26.0,1.0,2.0,0.0,1.0,1.0,0.0
2026-06-11-series-context-v1,2017-18,41700221,2018-04-29,1610612745,HOU,1610612762,UTA,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700222,2018-05-02,1610612745,HOU,1610612762,UTA,0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700223,2018-05-04,1610612745,HOU,1610612762,UTA,1,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-8.0,1.0,1.0,0.0,1.0,1.0,0.0
2026-06-11-series-context-v1,2017-18,41700224,2018-05-06,1610612745,HOU,1610612762,UTA,1,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,2.0,1.0,1.0,1.0,1.0,1.0
2026-06-11-series-context-v1,2017-18,41700225,2018-05-08,1610612745,HOU,1610612762,UTA,1,5.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,13.0,2.0,1.0,2.0,1.0,1.0,2.0
2026-06-11-series-context-v1,2017-18,41700211,2018-04-30,1610612738,BOS,1610612755,PHI,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700212,2018-05-03,1610612738,BOS,1610612755,PHI,1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700213,2018-05-05,1610612738,BOS,1610612755,PHI,1,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700214,2018-05-07,1610612738,BOS,1610612755,PHI,0,4.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0
2026-06-11-series-context-v1,2017-18,41700215,2018-05-09,1610612738,BOS,1610612755,PHI,1,5.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,-11.0,2.0,1.0,1.0,0.0,0.0,1.0
2026-06-11-series-context-v1,2017-18,41700201,2018-05-01,1610612739,CLE,1610612761,TOR,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700202,2018-05-03,1610612739,CLE,1610612761,TOR,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
2026-06-11-series-context-v1,2017-18,41700203,2018-05-05,1610612739,CLE,1610612761,TOR,1,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,18.0,2.0,0.0,2.0,0.0,0.0,2.0
2026-06-11-series-context-v1,2017-18,41700204,2018-05-07,1610612739,CLE,1610612761,TOR,1,4.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,2.0
2026-06-11-series-context-v1,2017-18,41700301,2018-05-13,1610612738,BOS,1610612739,CLE,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700302,2018-05-15,1610612738,BOS,1610612739,CLE,1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700303,2018-05-19,1610612738,BOS,1610612739,CLE,0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700304,2018-05-21,1610612738,BOS,1610612739,CLE,0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-30.0,2.0,1.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700305,2018-05-23,1610612738,BOS,1610612739,CLE,1,5.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,-1.0,-9.0,1.0,2.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700306,2018-05-25,1610612738,BOS,1610612739,CLE,0,6.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700307,2018-05-27,1610612738,BOS,1610612739,CLE,0,7.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,-1.0,-10.0,1.0,2.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700311,2018-05-14,1610612744,GSW,1610612745,HOU,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700312,2018-05-16,1610612744,GSW,1610612745,HOU,0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,1.0,0.0,0.0,1.0
2026-06-11-series-context-v1,2017-18,41700313,2018-05-20,1610612744,GSW,1610612745,HOU,1,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,-22.0,1.0,1.0,1.0,0.0,0.0,1.0
2026-06-11-series-context-v1,2017-18,41700314,2018-05-22,1610612744,GSW,1610612745,HOU,0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,41.0,2.0,1.0,1.0,0.0,0.0,1.0
2026-06-11-series-context-v1,2017-18,41700315,2018-05-24,1610612744,GSW,1610612745,HOU,0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-3.0,1.0,2.0,1.0,1.0,1.0,1.0
2026-06-11-series-context-v1,2017-18,41700316,2018-05-26,1610612744,GSW,1610612745,HOU,1,6.0,-1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,-1.0,-4.0,1.0,2.0,1.0,1.0,1.0,1.0
2026-06-11-series-context-v1,2017-18,41700317,2018-05-28,1610612744,GSW,1610612745,HOU,1,7.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,29.0,1.0,2.0,1.0,1.0,1.0,1.0
2026-06-11-series-context-v1,2017-18,41700401,2018-05-31,1610612739,CLE,1610612744,GSW,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700402,2018-06-03,1610612739,CLE,1610612744,GSW,0,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-10.0,0.0,1.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700403,2018-06-06,1610612739,CLE,1610612744,GSW,0,3.0,-2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,-1.0,-19.0,0.0,2.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2017-18,41700404,2018-06-08,1610612739,CLE,1610612744,GSW,0,4.0,-3.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,-1.0,-8.0,0.0,3.0,0.0,1.0,1.0,0.0
2026-06-11-series-context-v1,2018-19,41800141,2019-04-13,1610612744,GSW,1610612746,LAC,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800142,2019-04-15,1610612744,GSW,1610612746,LAC,0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800143,2019-04-18,1610612744,GSW,1610612746,LAC,1,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,1.0,1.0,0.0,1.0,1.0,0.0
2026-06-11-series-context-v1,2018-19,41800144,2019-04-21,1610612744,GSW,1610612746,LAC,1,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,27.0,2.0,1.0,1.0,1.0,1.0,1.0
2026-06-11-series-context-v1,2018-19,41800145,2019-04-24,1610612744,GSW,1610612746,LAC,0,5.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,1.0,2.0
2026-06-11-series-context-v1,2018-19,41800146,2019-04-26,1610612744,GSW,1610612746,LAC,1,6.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,-1.0,-8.0,2.0,1.0,2.0,2.0,2.0,2.0
2026-06-11-series-context-v1,2018-19,41800121,2019-04-13,1610612751,BKN,1610612755,PHI,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800122,2019-04-15,1610612751,BKN,1610612755,PHI,0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,0.0,1.0,0.0,0.0,1.0
2026-06-11-series-context-v1,2018-19,41800123,2019-04-18,1610612751,BKN,1610612755,PHI,0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,-22.0,1.0,1.0,1.0,0.0,0.0,1.0
2026-06-11-series-context-v1,2018-19,41800124,2019-04-20,1610612751,BKN,1610612755,PHI,0,4.0,-1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,-1.0,-16.0,1.0,2.0,1.0,1.0,1.0,1.0
2026-06-11-series-context-v1,2018-19,41800125,2019-04-23,1610612751,BKN,1610612755,PHI,0,5.0,-2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,-1.0,-4.0,0.0,3.0,1.0,2.0,2.0,1.0
2026-06-11-series-context-v1,2018-19,41800151,2019-04-13,1610612743,DEN,1610612759,SAS,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800152,2019-04-16,1610612743,DEN,1610612759,SAS,1,2.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,-5.0,0.0,1.0,0.0,1.0,1.0,0.0
2026-06-11-series-context-v1,2018-19,41800153,2019-04-18,1610612743,DEN,1610612759,SAS,0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0
2026-06-11-series-context-v1,2018-19,41800154,2019-04-20,1610612743,DEN,1610612759,SAS,1,4.0,-1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,-1.0,-10.0,1.0,2.0,0.0,1.0,1.0,0.0
2026-06-11-series-context-v1,2018-19,41800155,2019-04-23,1610612743,DEN,1610612759,SAS,1,5.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,2.0,1.0,1.0,1.0,1.0,1.0
2026-06-11-series-context-v1,2018-19,41800156,2019-04-25,1610612743,DEN,1610612759,SAS,0,6.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,18.0,2.0,1.0,1.0,1.0,1.0,1.0
2026-06-11-series-context-v1,2018-19,41800157,2019-04-27,1610612743,DEN,1610612759,SAS,1,7.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,-1.0,-17.0,2.0,1.0,1.0,1.0,1.0,1.0
2026-06-11-series-context-v1,2018-19,41800111,2019-04-13,1610612753,ORL,1610612761,TOR,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800112,2019-04-16,1610612753,ORL,1610612761,TOR,0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0
2026-06-11-series-context-v1,2018-19,41800113,2019-04-19,1610612753,ORL,1610612761,TOR,0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,-29.0,1.0,1.0,1.0,0.0,0.0,1.0
2026-06-11-series-context-v1,2018-19,41800114,2019-04-21,1610612753,ORL,1610612761,TOR,0,4.0,-1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,-1.0,-5.0,1.0,2.0,1.0,1.0,1.0,1.0
2026-06-11-series-context-v1,2018-19,41800115,2019-04-23,1610612753,ORL,1610612761,TOR,0,5.0,-2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,-1.0,-22.0,0.0,3.0,1.0,2.0,2.0,1.0
2026-06-11-series-context-v1,2018-19,41800131,2019-04-14,1610612738,BOS,1610612754,IND,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800132,2019-04-17,1610612738,BOS,1610612754,IND,1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800133,2019-04-19,1610612738,BOS,1610612754,IND,1,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800134,2019-04-21,1610612738,BOS,1610612754,IND,1,4.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0,3.0,0.0,1.0,0.0,0.0,1.0
2026-06-11-series-context-v1,2018-19,41800161,2019-04-14,1610612757,POR,1610612760,OKC,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800162,2019-04-16,1610612757,POR,1610612760,OKC,1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800163,2019-04-19,1610612757,POR,1610612760,OKC,0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800164,2019-04-21,1610612757,POR,1610612760,OKC,1,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-12.0,2.0,1.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800165,2019-04-23,1610612757,POR,1610612760,OKC,1,5.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,13.0,2.0,1.0,1.0,0.0,0.0,1.0
2026-06-11-series-context-v1,2018-19,41800171,2019-04-14,1610612745,HOU,1610612762,UTA,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800172,2019-04-17,1610612745,HOU,1610612762,UTA,1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800173,2019-04-20,1610612745,HOU,1610612762,UTA,1,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800174,2019-04-22,1610612745,HOU,1610612762,UTA,0,4.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0
2026-06-11-series-context-v1,2018-19,41800175,2019-04-24,1610612745,HOU,1610612762,UTA,1,5.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,-16.0,2.0,1.0,1.0,0.0,0.0,1.0
2026-06-11-series-context-v1,2018-19,41800101,2019-04-14,1610612749,MIL,1610612765,DET,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800102,2019-04-17,1610612749,MIL,1610612765,DET,1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800103,2019-04-20,1610612749,MIL,1610612765,DET,1,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800104,2019-04-22,1610612749,MIL,1610612765,DET,1,4.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,16.0,3.0,0.0,1.0,0.0,0.0,1.0
2026-06-11-series-context-v1,2018-19,41800211,2019-04-27,1610612755,PHI,1610612761,TOR,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800212,2019-04-29,1610612755,PHI,1610612761,TOR,1,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-13.0,0.0,1.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800213,2019-05-02,1610612755,PHI,1610612761,TOR,1,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0
2026-06-11-series-context-v1,2018-19,41800214,2019-05-05,1610612755,PHI,1610612761,TOR,0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,21.0,2.0,1.0,1.0,0.0,0.0,1.0
2026-06-11-series-context-v1,2018-19,41800215,2019-05-07,1610612755,PHI,1610612761,TOR,0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-5.0,2.0,1.0,1.0,1.0,1.0,1.0
2026-06-11-series-context-v1,2018-19,41800216,2019-05-09,1610612755,PHI,1610612761,TOR,1,6.0,-1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,-1.0,-36.0,1.0,2.0,1.0,1.0,1.0,1.0
2026-06-11-series-context-v1,2018-19,41800217,2019-05-12,1610612755,PHI,1610612761,TOR,0,7.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,11.0,1.0,2.0,1.0,1.0,1.0,1.0
2026-06-11-series-context-v1,2018-19,41800201,2019-04-28,1610612738,BOS,1610612749,MIL,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800202,2019-04-30,1610612738,BOS,1610612749,MIL,0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,1.0,0.0,1.0,0.0,0.0,1.0
2026-06-11-series-context-v1,2018-19,41800203,2019-05-03,1610612738,BOS,1610612749,MIL,0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,-21.0,1.0,1.0,1.0,0.0,0.0,1.0
2026-06-11-series-context-v1,2018-19,41800204,2019-05-06,1610612738,BOS,1610612749,MIL,0,4.0,-1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,-1.0,-7.0,1.0,2.0,1.0,1.0,1.0,1.0
2026-06-11-series-context-v1,2018-19,41800205,2019-05-08,1610612738,BOS,1610612749,MIL,0,5.0,-2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,-1.0,-12.0,0.0,3.0,1.0,2.0,2.0,1.0
2026-06-11-series-context-v1,2018-19,41800221,2019-04-28,1610612744,GSW,1610612745,HOU,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800222,2019-04-30,1610612744,GSW,1610612745,HOU,1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800223,2019-05-04,1610612744,GSW,1610612745,HOU,0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800224,2019-05-06,1610612744,GSW,1610612745,HOU,0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-5.0,2.0,1.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800225,2019-05-08,1610612744,GSW,1610612745,HOU,1,5.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,-1.0,-4.0,1.0,2.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800226,2019-05-10,1610612744,GSW,1610612745,HOU,1,6.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800231,2019-04-29,1610612743,DEN,1610612757,POR,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800232,2019-05-01,1610612743,DEN,1610612757,POR,0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800233,2019-05-03,1610612743,DEN,1610612757,POR,0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-7.0,1.0,1.0,0.0,1.0,1.0,0.0
2026-06-11-series-context-v1,2018-19,41800234,2019-05-05,1610612743,DEN,1610612757,POR,1,4.0,-1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,-1.0,-3.0,1.0,2.0,0.0,1.0,1.0,0.0
2026-06-11-series-context-v1,2018-19,41800235,2019-05-07,1610612743,DEN,1610612757,POR,1,5.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0
2026-06-11-series-context-v1,2018-19,41800236,2019-05-09,1610612743,DEN,1610612757,POR,0,6.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,26.0,2.0,1.0,1.0,1.0,1.0,1.0
2026-06-11-series-context-v1,2018-19,41800237,2019-05-12,1610612743,DEN,1610612757,POR,0,7.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,-1.0,-11.0,2.0,1.0,1.0,1.0,1.0,1.0
2026-06-11-series-context-v1,2018-19,41800311,2019-05-14,1610612744,GSW,1610612757,POR,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800312,2019-05-16,1610612744,GSW,1610612757,POR,1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800313,2019-05-18,1610612744,GSW,1610612757,POR,1,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800314,2019-05-20,1610612744,GSW,1610612757,POR,1,4.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,11.0,3.0,0.0,1.0,0.0,0.0,1.0
2026-06-11-series-context-v1,2018-19,41800301,2019-05-15,1610612749,MIL,1610612761,TOR,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800302,2019-05-17,1610612749,MIL,1610612761,TOR,1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800303,2019-05-19,1610612749,MIL,1610612761,TOR,0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800304,2019-05-21,1610612749,MIL,1610612761,TOR,0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-6.0,2.0,1.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800305,2019-05-23,1610612749,MIL,1610612761,TOR,0,5.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,-1.0,-18.0,1.0,2.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800306,2019-05-25,1610612749,MIL,1610612761,TOR,0,6.0,-1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,-1.0,-6.0,0.0,3.0,0.0,1.0,1.0,0.0
2026-06-11-series-context-v1,2018-19,41800401,2019-05-30,1610612744,GSW,1610612761,TOR,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800402,2019-06-02,1610612744,GSW,1610612761,TOR,1,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-9.0,0.0,1.0,0.0,0.0,0.0,0.0
2026-06-11-series-context-v1,2018-19,41800403,2019-06-05,1610612744,GSW,1610612761,TOR,0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0
2026-06-11-series-context-v1,2018-19,41800404,2019-06-07,1610612744,GSW,1610612761,TOR,0,4.0,-1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,-1.0,-14.0,1.0,2.0,1.0,1.0,1.0,1.0
2026-06-11-series-context-v1,2018-19,41800405,2019-06-10,1610612744,GSW,1610612761,TOR,1,5.0,-2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,-1.0,-13.0,1.0,2.0,1.0,2.0,2.0,1.0
2026-06-11-series-context-v1,2018-19,41800406,2019-06-13,1610612744,GSW,1610612761,TOR,0,6.0,-1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
