model,model_type,calibration_method,train_seasons,test_seasons,feature_set,prediction_context_mode,n_features,features,train_rows,test_rows,accuracy,roc_auc,brier_score,log_loss,precision,recall,f1,expected_calibration_error,bin_index,bin_lower,bin_upper,bin_count,mean_predicted_probability,observed_win_rate,calibration_gap
Random Forest,Random Forest,raw,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Current Hypothetical,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6566265060240963,0.6917216117216117,0.22456005034707507,0.6403081084080127,0.6847826086956522,0.6923076923076923,0.6885245901639344,0.0901239694505614,10,0.9,1.0,2,0.9009156213940798,1.0,0.09908437860592023
Random Forest,Random Forest,sigmoid,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Current Hypothetical,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.7075457875457875,0.225862064459464,0.643651726077566,0.6509433962264151,0.7582417582417582,0.700507614213198,0.09988400536910533,1,0.0,0.1,0,,,
Random Forest,Random Forest,sigmoid,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Current Hypothetical,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.7075457875457875,0.225862064459464,0.643651726077566,0.6509433962264151,0.7582417582417582,0.700507614213198,0.09988400536910533,2,0.1,0.2,0,,,
Random Forest,Random Forest,sigmoid,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Current Hypothetical,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.7075457875457875,0.225862064459464,0.643651726077566,0.6509433962264151,0.7582417582417582,0.700507614213198,0.09988400536910533,3,0.2,0.30000000000000004,0,,,
Random Forest,Random Forest,sigmoid,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Current Hypothetical,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.7075457875457875,0.225862064459464,0.643651726077566,0.6509433962264151,0.7582417582417582,0.700507614213198,0.09988400536910533,4,0.30000000000000004,0.4,3,0.3966013885791167,0.6666666666666666,0.27006527808754993
Random Forest,Random Forest,sigmoid,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Current Hypothetical,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.7075457875457875,0.225862064459464,0.643651726077566,0.6509433962264151,0.7582417582417582,0.700507614213198,0.09988400536910533,5,0.4,0.5,57,0.4654498260529606,0.3508771929824561,0.11457263307050447
Random Forest,Random Forest,sigmoid,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Current Hypothetical,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.7075457875457875,0.225862064459464,0.643651726077566,0.6509433962264151,0.7582417582417582,0.700507614213198,0.09988400536910533,6,0.5,0.6000000000000001,49,0.5567506584986104,0.5102040816326531,0.04654657686595731
Random Forest,Random Forest,sigmoid,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Current Hypothetical,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.7075457875457875,0.225862064459464,0.643651726077566,0.6509433962264151,0.7582417582417582,0.700507614213198,0.09988400536910533,7,0.6000000000000001,0.7000000000000001,57,0.6498398823586286,0.7719298245614035,0.12208994220277491
Random Forest,Random Forest,sigmoid,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Current Hypothetical,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.7075457875457875,0.225862064459464,0.643651726077566,0.6509433962264151,0.7582417582417582,0.700507614213198,0.09988400536910533,8,0.7000000000000001,0.8,0,,,
Random Forest,Random Forest,sigmoid,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Current Hypothetical,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.7075457875457875,0.225862064459464,0.643651726077566,0.6509433962264151,0.7582417582417582,0.700507614213198,0.09988400536910533,9,0.8,0.9,0,,,
Random Forest,Random Forest,sigmoid,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Current Hypothetical,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.7075457875457875,0.225862064459464,0.643651726077566,0.6509433962264151,0.7582417582417582,0.700507614213198,0.09988400536910533,10,0.9,1.0,0,,,
Extra Trees,Extra Trees,isotonic,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6385542168674698,0.6645421245421246,0.2278422083862052,0.6475307558586187,0.6703296703296703,0.6703296703296703,0.6703296703296703,0.07588288289813881,1,0.0,0.1,0,,,
Extra Trees,Extra Trees,isotonic,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6385542168674698,0.6645421245421246,0.2278422083862052,0.6475307558586187,0.6703296703296703,0.6703296703296703,0.6703296703296703,0.07588288289813881,2,0.1,0.2,0,,,
Extra Trees,Extra Trees,isotonic,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6385542168674698,0.6645421245421246,0.2278422083862052,0.6475307558586187,0.6703296703296703,0.6703296703296703,0.6703296703296703,0.07588288289813881,3,0.2,0.30000000000000004,0,,,
Extra Trees,Extra Trees,isotonic,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6385542168674698,0.6645421245421246,0.2278422083862052,0.6475307558586187,0.6703296703296703,0.6703296703296703,0.6703296703296703,0.07588288289813881,4,0.30000000000000004,0.4,18,0.3699234451272014,0.5,0.13007655487279862
Extra Trees,Extra Trees,isotonic,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6385542168674698,0.6645421245421246,0.2278422083862052,0.6475307558586187,0.6703296703296703,0.6703296703296703,0.6703296703296703,0.07588288289813881,5,0.4,0.5,57,0.4523160602797755,0.3684210526315789,0.08389500764819657
Extra Trees,Extra Trees,isotonic,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6385542168674698,0.6645421245421246,0.2278422083862052,0.6475307558586187,0.6703296703296703,0.6703296703296703,0.6703296703296703,0.07588288289813881,6,0.5,0.6000000000000001,8,0.5441884683025717,0.375,0.16918846830257173
Extra Trees,Extra Trees,isotonic,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6385542168674698,0.6645421245421246,0.2278422083862052,0.6475307558586187,0.6703296703296703,0.6703296703296703,0.6703296703296703,0.07588288289813881,7,0.6000000000000001,0.7000000000000001,54,0.6791545529397192,0.6481481481481481,0.03100640479157102
Extra Trees,Extra Trees,isotonic,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6385542168674698,0.6645421245421246,0.2278422083862052,0.6475307558586187,0.6703296703296703,0.6703296703296703,0.6703296703296703,0.07588288289813881,8,0.7000000000000001,0.8,29,0.708782360956274,0.7931034482758621,0.0843210873195881
Extra Trees,Extra Trees,isotonic,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6385542168674698,0.6645421245421246,0.2278422083862052,0.6475307558586187,0.6703296703296703,0.6703296703296703,0.6703296703296703,0.07588288289813881,9,0.8,0.9,0,,,
Extra Trees,Extra Trees,isotonic,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6385542168674698,0.6645421245421246,0.2278422083862052,0.6475307558586187,0.6703296703296703,0.6703296703296703,0.6703296703296703,0.07588288289813881,10,0.9,1.0,0,,,
Extra Trees,Extra Trees,raw,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.6769230769230768,0.23067657441735334,0.6553126555222476,0.6632653061224489,0.7142857142857143,0.6878306878306878,0.09049087676703407,1,0.0,0.1,0,,,
Extra Trees,Extra Trees,raw,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.6769230769230768,0.23067657441735334,0.6553126555222476,0.6632653061224489,0.7142857142857143,0.6878306878306878,0.09049087676703407,2,0.1,0.2,11,0.18444357541831916,0.45454545454545453,0.27010187912713535
Extra Trees,Extra Trees,raw,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.6769230769230768,0.23067657441735334,0.6553126555222476,0.6632653061224489,0.7142857142857143,0.6878306878306878,0.09049087676703407,3,0.2,0.30000000000000004,9,0.2550651613319865,0.3333333333333333,0.07826817200134684
Extra Trees,Extra Trees,raw,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.6769230769230768,0.23067657441735334,0.6553126555222476,0.6632653061224489,0.7142857142857143,0.6878306878306878,0.09049087676703407,4,0.30000000000000004,0.4,38,0.3500258959994591,0.42105263157894735,0.07102673557948824
Extra Trees,Extra Trees,raw,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.6769230769230768,0.23067657441735334,0.6553126555222476,0.6632653061224489,0.7142857142857143,0.6878306878306878,0.09049087676703407,5,0.4,0.5,10,0.4532941364573421,0.2,0.2532941364573421
Extra Trees,Extra Trees,raw,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.6769230769230768,0.23067657441735334,0.6553126555222476,0.6632653061224489,0.7142857142857143,0.6878306878306878,0.09049087676703407,6,0.5,0.6000000000000001,18,0.5399328588102554,0.5,0.039932858810255434
Extra Trees,Extra Trees,raw,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.6769230769230768,0.23067657441735334,0.6553126555222476,0.6632653061224489,0.7142857142857143,0.6878306878306878,0.09049087676703407,7,0.6000000000000001,0.7000000000000001,23,0.665954023278765,0.6086956521739131,0.05725837110485188
Extra Trees,Extra Trees,raw,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.6769230769230768,0.23067657441735334,0.6553126555222476,0.6632653061224489,0.7142857142857143,0.6878306878306878,0.09049087676703407,8,0.7000000000000001,0.8,30,0.7398143223807223,0.7,0.039814322380722356
Extra Trees,Extra Trees,raw,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.6769230769230768,0.23067657441735334,0.6553126555222476,0.6632653061224489,0.7142857142857143,0.6878306878306878,0.09049087676703407,9,0.8,0.9,23,0.8493553060017358,0.7391304347826086,0.11022487121912716
Extra Trees,Extra Trees,raw,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.6769230769230768,0.23067657441735334,0.6553126555222476,0.6632653061224489,0.7142857142857143,0.6878306878306878,0.09049087676703407,10,0.9,1.0,4,0.9128354237836791,1.0,0.0871645762163209
Extra Trees,Extra Trees,sigmoid,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.6826373626373625,0.22991936401758842,0.6520824780354844,0.6509433962264151,0.7582417582417582,0.700507614213198,0.08148076450821061,1,0.0,0.1,0,,,
Extra Trees,Extra Trees,sigmoid,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.6826373626373625,0.22991936401758842,0.6520824780354844,0.6509433962264151,0.7582417582417582,0.700507614213198,0.08148076450821061,2,0.1,0.2,0,,,
Extra Trees,Extra Trees,sigmoid,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.6826373626373625,0.22991936401758842,0.6520824780354844,0.6509433962264151,0.7582417582417582,0.700507614213198,0.08148076450821061,3,0.2,0.30000000000000004,0,,,
Extra Trees,Extra Trees,sigmoid,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.6826373626373625,0.22991936401758842,0.6520824780354844,0.6509433962264151,0.7582417582417582,0.700507614213198,0.08148076450821061,4,0.30000000000000004,0.4,0,,,
Extra Trees,Extra Trees,sigmoid,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.6826373626373625,0.22991936401758842,0.6520824780354844,0.6509433962264151,0.7582417582417582,0.700507614213198,0.08148076450821061,5,0.4,0.5,60,0.4620119096645244,0.36666666666666664,0.09534524299785774
Extra Trees,Extra Trees,sigmoid,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.6826373626373625,0.22991936401758842,0.6520824780354844,0.6509433962264151,0.7582417582417582,0.700507614213198,0.08148076450821061,6,0.5,0.6000000000000001,52,0.5597830075672799,0.5384615384615384,0.02132146910574151
Extra Trees,Extra Trees,sigmoid,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.6826373626373625,0.22991936401758842,0.6520824780354844,0.6509433962264151,0.7582417582417582,0.700507614213198,0.08148076450821061,7,0.6000000000000001,0.7000000000000001,54,0.6352522975001308,0.7592592592592593,0.12400696175912851
Extra Trees,Extra Trees,sigmoid,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.6826373626373625,0.22991936401758842,0.6520824780354844,0.6509433962264151,0.7582417582417582,0.700507614213198,0.08148076450821061,8,0.7000000000000001,0.8,0,,,
Extra Trees,Extra Trees,sigmoid,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.6826373626373625,0.22991936401758842,0.6520824780354844,0.6509433962264151,0.7582417582417582,0.700507614213198,0.08148076450821061,9,0.8,0.9,0,,,
Extra Trees,Extra Trees,sigmoid,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6445783132530121,0.6826373626373625,0.22991936401758842,0.6520824780354844,0.6509433962264151,0.7582417582417582,0.700507614213198,0.08148076450821061,10,0.9,1.0,0,,,
Logistic Regression,Logistic Regression,isotonic,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6566265060240963,0.6933333333333335,0.2233101254400379,0.6393862883739342,0.673469387755102,0.7252747252747253,0.6984126984126984,0.060595004593418454,1,0.0,0.1,0,,,
Logistic Regression,Logistic Regression,isotonic,"2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23","2023-24,2024-25",baseline_plus_corrected_signs,Playoff Series Context,11,"OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,W_PCT_DIFF,PLUS_MINUS_DIFF,PACE_DIFF,home_team_A,clipped_home_win_pct_diff,clipped_away_win_pct_diff,seed_difference,higher_seed_A",668,166,0.6566265060240963,0.6933333333333335,0.2233101254400379,0.6393862883739342,0.673469387755102,0.7252747252747253,0.6984126984126984,0.060595004593418454,2,0.1,0.2,7,0.17913832199546484,0.14285714285714285,0.03628117913832199
